ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,HT CM
573,LF,Dennis Pharris,Tucson Hurons,MLB,1998-11-27,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,46,46,N,N,N,H,N,L,Normal,Normal,-,-,-,60,50,50,50,45,60,50,50,50,45,60,50,50,50,45,60,50,50,50,45,50,50,Line Drive,Pull,Normal,20,20,20,45,35,50,40,70,35,70,-,20,55,30,30,20,75,60,70,65,20,55,30,30,20,75,60,70,60,60,60,60,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
614,C,Jesse Phelan,Las Vegas Orioles,MLB,1998-08-12,27,"6' 4""",200 lbs,R,R,Insig.,Fair,45,45,N,N,L,N,N,L,Normal,Normal,-,-,-,45,50,45,35,55,45,50,45,35,55,45,50,45,35,55,45,50,45,35,55,50,50,Normal,Normal,Normal,75,65,70,35,45,25,25,30,25,25,-,75,55,20,20,20,20,20,20,60,75,55,20,20,20,20,20,20,25,50,50,25,11100000,1,11100000,1,-,0,10,1720,10,0,0,-,-,-,$14.2m,No,193.04
841,LF,Javier Pineda,Oklahoma City Lynx,MLB,1998-03-13,27,"5' 9""",200 lbs,R,R,Insig.,Insig.,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,60,55,55,45,50,60,55,55,45,50,60,55,55,45,50,60,55,55,50,50,Flyball,Normal,Normal,20,20,20,60,45,45,50,75,45,50,-,20,55,50,40,40,80,70,70,80,20,55,50,40,40,80,70,70,50,30,30,50,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,175.26
1269,SS,Lorenzo Plata,Tulsa Flying Squirrels,MLB,1998-08-16,27,"6' 3""",200 lbs,R,R,Fair,Pop.,60,60,N,H,N,N,N,H,Normal,Iron Man,-,-,-,70,50,60,50,50,70,50,60,50,50,70,50,60,50,50,70,50,60,50,50,50,50,Line Drive,Spray,Normal,20,20,20,55,70,70,65,60,50,55,-,20,80,65,70,60,70,50,60,80,20,80,65,70,60,70,50,60,50,50,50,50,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
276,RF,Jason Poirier,Fort Worth Villains,MLB,1998-01-26,27,"6' 4""",200 lbs,R,R,V.Pop,Ex.Pop.,53,53,N,H,N,L,N,N,Normal,Normal,-,-,-,50,45,70,60,45,50,45,70,60,45,50,45,70,60,45,50,45,70,60,45,50,50,Flyball,Ex. Pull,Spray,25,25,20,55,40,45,45,60,65,50,-,20,70,45,35,35,65,50,60,75,20,70,45,35,35,65,50,60,70,65,65,75,15800000,3,47400000,3,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1164,C,Verdiano Pollini,Memphis Barbarians,MLB,1998-01-29,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,38,38,N,H,H,L,H,H,Normal,Durable,-,-,-,45,55,40,65,45,45,55,40,65,45,45,55,40,65,45,45,55,40,65,45,50,50,Normal,Spray,Normal,50,35,50,40,30,40,25,30,35,35,-,40,50,20,20,20,20,20,20,55,40,50,20,20,20,20,20,20,50,40,40,50,17000000,3,51000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
935,CF,Nestor Portillo,San Diego Millers,MLB,1998-12-18,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,50,70,50,55,60,50,70,50,55,60,50,70,50,55,60,50,70,50,55,60,50,50,Line Drive,Spray,Pull,20,20,20,65,50,35,50,70,70,70,-,20,70,60,35,45,80,65,75,80,20,70,60,35,45,80,65,75,80,80,80,80,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
991,LF,Ben Potter,Colorado Springs War Dogs,MLB,1998-11-10,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,50,60,65,50,60,50,60,65,50,60,50,60,65,50,60,50,60,65,50,50,Line Drive,Normal,Normal,20,20,20,35,35,40,20,40,35,55,-,20,45,20,20,20,40,20,35,55,20,45,20,20,20,40,20,35,40,50,50,40,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
816,1B,Daniel Pouncy,Boston Slammers,MLB,1998-04-30,27,"6' 0""",200 lbs,R,R,V.Pop,V.Pop,48,48,N,N,N,L,N,L,Normal,Normal,-,-,-,45,45,55,60,60,45,45,55,60,60,45,45,55,60,60,45,45,55,60,60,50,50,Flyball,Normal,Normal,20,20,25,70,70,55,65,25,30,30,-,20,70,75,65,65,20,20,20,80,20,70,75,65,65,20,20,20,20,50,50,50,11600000,2,23200000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1496,C,Savino Pozzi,Atlanta Musketeers,MLB,1998-07-11,27,"6' 0""",200 lbs,R,R,Unkn.,Insig.,55,55,N,N,N,N,N,N,Normal,Normal,-,-,-,55,65,50,50,60,55,65,50,50,60,55,65,50,50,60,55,65,50,50,60,50,50,Line Drive,Normal,Spray,50,55,30,30,45,35,20,30,40,35,-,40,45,20,20,20,25,20,20,60,40,45,20,20,20,25,20,20,50,50,50,20,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
850,RF,Marcus Pride,Jersey City Timberjacks,MLB,1998-01-29,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,38,38,L,L,L,L,L,L,Normal,Normal,-,-,-,50,40,40,55,50,50,40,40,55,50,50,40,40,55,50,50,40,40,55,50,50,50,Normal,Normal,Normal,20,20,25,55,45,40,45,60,65,45,-,20,65,50,35,35,65,50,55,80,20,65,50,35,35,65,50,55,50,50,50,35,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
950,LF,Jose Puentes,Indianapolis Quakers,MLB,1998-01-02,27,"6' 6""",200 lbs,R,R,Unkn.,Unkn.,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,Normal,Normal,Spray,20,20,20,30,25,60,20,55,45,65,-,20,40,20,20,20,60,35,55,45,20,40,20,20,20,60,35,55,50,40,40,35,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,198.12
1358,3B,Alex Ramirez,New York Legends,MLB,1998-02-09,27,"6' 2""",200 lbs,R,R,Known,Known,51,51,L,L,L,L,L,L,Normal,Normal,-,-,-,75,50,50,50,50,75,50,50,50,50,75,50,50,50,50,75,50,50,50,50,50,50,Line Drive,Pull,Normal,25,25,30,70,40,35,65,35,35,65,-,20,70,65,40,50,35,20,35,80,20,70,65,40,50,35,20,35,30,50,50,40,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1344,3B,Chris Ramirez,Mesa Storm,MLB,1998-12-09,27,"6' 0""",200 lbs,R,R,Fair,Fair,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,55,50,65,50,55,55,50,65,50,55,55,50,65,50,55,55,50,65,50,50,Normal,Pull,Normal,20,20,20,35,50,70,60,55,55,70,-,20,50,35,45,20,60,35,60,70,20,50,35,45,20,60,35,60,55,65,65,60,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
992,LF,Jimmy Reed,Charlotte Copperheads,MLB,1998-04-24,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,65,55,45,65,60,65,55,45,65,60,65,55,45,65,60,65,55,45,65,60,50,50,Line Drive,Pull,Normal,25,25,20,40,35,25,30,60,50,60,-,20,55,25,20,20,65,50,60,60,20,55,25,20,20,65,50,60,50,35,35,35,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
861,RF,Tony Resendez,Albuquerque Tempest,MLB,1998-08-10,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,25,50,55,50,60,25,50,55,50,60,25,50,55,50,60,25,50,50,50,Normal,Pull,Normal,20,20,20,55,55,55,20,60,60,70,-,20,75,40,45,35,70,50,65,80,20,75,40,45,35,70,50,65,50,30,30,50,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1559,C,Kevin Riestenberg,Oklahoma City Lynx,MLB,1998-05-18,27,"6' 1""",200 lbs,R,R,V.Pop,Ex.Pop.,79,79,N,N,N,N,N,N,Normal,Normal,-,-,-,55,55,80,55,50,55,55,80,55,50,55,55,80,55,50,55,55,80,55,50,50,50,Flyball,Normal,Normal,50,70,65,30,45,35,20,20,45,35,-,60,45,20,20,20,20,20,20,60,60,45,20,20,20,20,20,20,50,30,30,50,580000,1,580000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
616,1B,Carlos Rivera,Las Vegas Orioles,MLB,1998-03-08,27,"6' 8""",200 lbs,R,R,Fair,Fair,45,45,N,H,N,N,N,H,Normal,Iron Man,-,-,-,55,55,50,45,50,55,55,50,45,50,55,55,50,45,50,55,55,50,45,50,50,50,Line Drive,Spray,Spray,25,25,20,45,35,65,70,30,25,40,-,20,70,45,45,30,20,20,20,70,20,70,45,45,30,20,20,20,25,50,50,25,20000000,2,40000000,2,-,0,10,1720,10,0,0,-,-,-,-,No,203.2
1361,2B,Victor Rivera,San Antonio Wild Horses,MLB,1998-10-15,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,45,55,50,55,55,45,55,50,55,55,45,55,50,55,55,45,55,50,50,50,Line Drive,Normal,Spray,20,20,20,55,60,60,45,25,55,35,-,20,70,55,55,45,20,20,20,80,20,70,55,55,45,20,20,20,35,45,45,35,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1524,RF,T.J. Rizzo,Oakland Air Riders,MLB,1998-11-22,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,45,45,L,N,N,H,N,N,Normal,Normal,-,-,-,60,50,60,55,40,60,50,60,55,40,60,50,60,55,40,60,50,60,55,40,50,50,Normal,Normal,Normal,20,20,20,40,35,55,20,40,50,35,-,20,50,20,30,20,40,20,30,65,20,50,20,30,20,40,20,30,30,35,35,30,12900000,3,38700000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1431,3B,Paul Roberts,San Diego Millers,MLB,1998-06-16,27,"6' 2""",200 lbs,R,R,Insig.,Fair,54,54,N,N,L,N,L,N,Normal,Normal,-,-,-,65,60,50,50,55,65,60,50,50,55,65,60,50,50,55,65,60,50,50,55,50,50,Line Drive,Normal,Normal,25,25,25,45,65,65,70,55,45,60,-,20,65,55,55,45,60,35,55,80,20,65,55,55,45,60,35,55,50,35,35,50,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1041,LF,Carlos Rocabado,Detroit Arsenal,MLB,1998-04-11,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,37,37,L,L,L,L,L,L,Normal,Normal,-,-,-,45,60,45,45,40,45,60,45,45,40,45,60,45,45,40,45,60,45,45,40,50,50,Normal,Pull,Spray,20,20,25,35,30,35,25,50,40,60,-,20,40,20,20,20,55,35,50,50,20,40,20,20,20,55,35,50,55,55,55,65,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1191,3B,Hector Rodriguez,Memphis Barbarians,MLB,1998-07-30,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,50,Normal,Spray,Spray,20,20,25,35,65,65,45,40,60,65,-,20,60,35,50,20,45,20,45,75,20,60,35,50,20,45,20,45,50,35,35,35,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1099,1B,Jon Rodriguez,Las Vegas Orioles,MLB,1998-08-09,27,"6' 6""",200 lbs,R,R,Unkn.,Unkn.,39,39,L,L,L,L,L,L,Normal,Normal,-,-,-,40,65,45,60,45,40,65,45,60,45,40,65,45,60,45,40,65,45,60,45,50,50,Normal,Normal,Normal,20,20,20,70,50,60,50,45,25,40,-,20,80,65,55,55,35,20,25,80,20,80,65,55,55,35,20,25,45,55,55,50,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,$3.0m,No,198.12
984,2B,Pedro Rodriguez,Charlotte Copperheads,MLB,1998-10-24,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,43,43,N,N,L,N,L,N,Normal,Iron Man,-,-,-,50,60,60,40,40,50,60,60,40,40,50,60,60,40,40,50,60,60,40,40,50,50,Normal,Normal,Pull,20,20,25,70,55,55,65,50,45,30,-,20,70,70,55,55,50,30,35,80,20,70,70,55,55,50,30,35,50,35,35,40,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
622,LF,Tomas Rodriguez,Las Vegas Orioles,MLB,1998-12-27,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,45,45,N,N,L,N,N,H,Normal,Iron Man,-,-,-,60,45,60,45,40,60,45,60,45,40,60,45,60,45,40,60,45,60,45,40,50,50,Normal,Pull,Spray,20,20,25,60,50,40,45,55,60,60,-,20,75,55,40,40,65,40,60,80,20,75,55,40,40,65,40,60,40,40,40,40,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,$7.9m,No,193.04
1003,CF,Victor Rodriguez,Detroit Arsenal,MLB,1998-07-09,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,45,60,55,60,50,45,60,55,60,50,45,60,55,60,50,45,60,55,60,50,50,50,Flyball,Normal,Normal,20,20,20,50,40,35,40,70,80,70,-,20,70,40,25,30,80,65,75,75,20,70,40,25,30,80,65,75,50,45,45,40,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1426,RF,Jon Roman,San Diego Millers,MLB,1998-12-16,27,"6' 4""",200 lbs,R,R,Known,Known,46,46,N,N,H,N,H,H,Normal,Iron Man,-,-,-,45,45,55,55,55,45,45,55,55,55,45,45,55,55,55,45,45,55,55,55,50,50,Normal,Spray,Normal,20,20,20,45,40,45,35,45,70,60,-,20,65,35,35,25,50,20,45,70,20,65,35,35,25,50,20,45,75,75,75,80,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1242,C,Victor Romero,Tulsa Flying Squirrels,MLB,1998-02-22,27,"6' 0""",200 lbs,R,R,Ex.Pop.,Ex.Pop.,80,80,N,N,N,N,L,H,Normal,Normal,-,-,-,50,50,80,60,55,50,50,80,60,55,50,50,80,60,55,50,50,80,60,55,50,50,Flyball,Normal,Normal,70,70,75,40,20,25,20,30,25,25,-,75,40,20,20,20,20,20,20,40,75,40,20,20,20,20,20,20,50,25,25,30,580000,1,580000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
468,CF,Bob Roque,Denver Swordfish,MLB,1998-05-12,27,"6' 1""",200 lbs,R,R,Known,Pop.,61,61,N,N,N,N,N,H,Normal,Iron Man,-,-,-,55,60,60,50,60,55,60,60,50,60,55,60,60,50,60,55,60,60,50,60,50,50,Normal,Pull,Pull,20,20,20,60,55,55,35,70,70,70,-,20,70,50,50,45,80,70,80,80,20,70,50,50,45,80,70,80,35,50,50,50,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1592,C,Roberto Rosado,Las Vegas Orioles,MLB,1998-06-27,27,"6' 1""",200 lbs,R,R,Fair,Pop.,63,63,N,H,N,L,H,N,Normal,Iron Man,-,-,-,50,50,60,55,60,50,50,60,55,60,50,50,60,55,60,50,50,60,55,60,50,50,Flyball,Spray,Spray,35,45,50,35,45,35,30,30,40,35,-,35,50,20,20,20,25,20,20,65,35,50,20,20,20,25,20,20,50,50,50,50,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,$14.3m,No,185.42
269,SS,David Rosario,Fort Worth Villains,MLB,1998-01-11,27,"6' 0""",200 lbs,R,R,Known,Known,63,63,N,N,N,N,N,N,Normal,Iron Man,-,-,-,65,55,50,50,55,65,55,50,50,55,65,55,50,50,55,65,55,50,50,55,50,50,Line Drive,Normal,Normal,20,20,20,75,75,70,60,40,50,50,-,20,70,80,75,70,40,20,35,80,20,70,80,75,70,40,20,35,50,55,55,55,1700000,2,4500000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1443,SS,Mike Rosenberger,Tucson Hurons,MLB,1998-01-06,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,45,35,55,50,45,45,35,55,50,45,45,35,55,50,45,45,35,55,50,45,50,50,Flyball,Spray,Pull,20,20,20,80,70,60,70,65,50,55,-,20,80,80,70,75,70,50,60,80,20,80,80,70,75,70,50,60,50,35,35,40,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1031,C,Joel Roundtree,Detroit Arsenal,MLB,1998-01-10,27,"6' 3""",200 lbs,R,R,Unkn.,Fair,44,44,N,H,N,H,N,N,Normal,Normal,-,-,-,65,60,40,60,45,65,60,40,60,45,65,60,40,60,45,65,60,40,60,45,50,50,Line Drive,Spray,Spray,65,70,30,40,40,50,25,30,45,50,-,50,55,20,30,20,30,20,25,65,50,55,20,30,20,30,20,25,50,30,30,30,870000,1,870000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
1050,1B,Manny Ruiz,Atlanta Musketeers,MLB,1998-04-12,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,46,46,L,L,L,L,L,L,Normal,Durable,-,-,-,30,50,70,45,60,30,50,70,45,60,30,50,70,45,60,30,50,70,45,60,50,50,Flyball,Ex. Pull,Normal,20,20,20,60,70,35,60,30,40,40,-,20,70,60,40,45,20,20,20,80,20,70,60,40,45,20,20,20,60,70,70,65,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
771,2B,Danny Russell,Portland Apple Sox,MLB,1998-03-02,27,"5' 11""",200 lbs,R,R,Insig.,Fair,53,53,H,H,N,N,N,H,Normal,Durable,-,-,-,45,60,60,50,60,45,60,60,50,60,45,60,60,50,60,45,60,60,50,60,50,50,Flyball,Normal,Spray,20,20,20,65,55,55,50,35,60,25,-,20,65,65,55,55,30,20,20,80,20,65,65,55,55,30,20,20,50,45,45,35,21000000,3,63000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,180.34
1398,SS,Jason Russell,Colorado Springs War Dogs,MLB,1998-08-24,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,38,38,N,L,N,N,N,N,Normal,Normal,-,-,-,40,25,50,45,45,40,25,50,45,45,40,25,50,45,45,40,25,50,45,45,50,50,Flyball,Spray,Normal,20,20,25,75,70,65,60,55,55,60,-,20,80,80,70,70,60,40,55,80,20,80,80,70,70,60,40,55,50,50,50,50,1500000,1,1500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
957,LF,Chris Salcedo,San Diego Millers,MLB,1998-07-30,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,45,45,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,50,60,60,50,60,50,60,60,50,60,50,60,60,50,60,50,60,60,50,50,Line Drive,Pull,Normal,20,20,20,30,25,30,25,45,60,60,-,20,30,20,20,20,50,20,50,35,20,30,20,20,20,50,20,50,30,50,50,35,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1509,SS,Juan Salcedo,Fresno Biscuits,MLB,1998-12-12,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,51,51,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,50,50,Line Drive,Pull,Spray,20,20,20,60,65,75,55,55,50,50,-,20,75,65,70,60,60,40,55,80,20,75,65,70,60,60,40,55,45,30,30,45,2200000,1,2200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
851,RF,Jose Salinas,Milwaukee Sand Gnats,MLB,1998-01-27,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,45,60,55,50,50,45,60,55,50,50,45,60,55,50,50,45,60,55,50,50,50,50,Flyball,Spray,Normal,20,20,25,45,40,55,20,60,40,60,-,20,50,25,35,20,70,50,60,70,20,50,25,35,20,70,50,60,55,65,65,60,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
325,LF,Tony Salomon,Oklahoma City Lynx,MLB,1998-07-22,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,43,43,N,N,N,N,N,N,Normal,Normal,-,-,-,50,80,50,60,45,50,80,50,60,45,50,80,50,60,45,50,80,50,60,45,50,50,Line Drive,Pull,Normal,20,20,20,30,30,45,25,60,45,45,-,20,35,20,20,20,65,45,55,45,20,35,20,20,20,65,45,55,50,35,35,50,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1232,SS,Bobby Salyer,Houston Aeros,MLB,1998-06-06,27,"5' 10""",200 lbs,R,R,Pop.,Pop.,70,70,N,N,L,L,L,N,Normal,Normal,-,-,-,55,75,55,55,70,55,75,55,55,70,55,75,55,55,70,55,75,55,55,70,50,50,Line Drive,Spray,Normal,20,20,20,75,70,75,70,25,55,60,-,20,70,80,80,75,20,20,20,80,20,70,80,80,75,20,20,20,55,60,60,50,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
626,RF,David Samay,Las Vegas Orioles,MLB,1998-04-14,27,"6' 0""",200 lbs,R,R,Known,Pop.,56,56,N,N,L,N,L,N,Normal,Iron Man,-,-,-,45,70,60,60,55,45,70,60,60,55,45,70,60,60,55,45,70,60,60,55,50,50,Flyball,Pull,Normal,20,20,20,30,30,45,20,60,70,60,-,20,40,20,20,20,70,45,65,50,20,40,20,20,20,70,45,65,60,60,60,60,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,$8.0m,No,182.88
1512,SS,Alex Sanchez,Columbus Bears,MLB,1998-08-27,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Durable,-,-,-,55,50,45,55,45,55,50,45,55,45,55,50,45,55,45,55,50,45,55,45,50,50,Line Drive,Normal,Normal,20,20,20,70,70,70,75,65,60,60,-,20,80,80,75,75,75,55,70,80,20,80,80,75,75,75,55,70,50,50,50,50,1500000,1,1500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
575,CF,Danny Sanchez,Tucson Hurons,MLB,1998-03-28,27,"6' 3""",200 lbs,R,R,Insig.,Fair,54,54,N,N,L,H,L,H,Normal,Normal,-,-,-,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,Normal,Spray,Normal,20,20,20,50,35,35,20,70,75,70,-,20,60,25,20,20,80,70,80,65,20,60,25,20,20,80,70,80,55,50,50,55,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
932,3B,Cody Sander,Jersey City Timberjacks,MLB,1998-10-01,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,41,41,N,H,H,N,H,H,Normal,Normal,-,-,-,25,50,55,60,50,25,50,55,60,50,25,50,55,60,50,25,50,55,60,50,50,50,Flyball,Pull,Normal,25,25,20,70,60,70,65,35,60,60,-,20,75,70,70,65,35,20,35,80,20,75,70,70,65,35,20,35,50,30,30,50,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1565,C,Bill Sanders,Seattle Isotopes,MLB,1998-12-24,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,42,42,N,L,L,N,L,N,Normal,Normal,-,-,-,50,20,55,30,65,50,20,55,30,65,50,20,55,30,65,50,20,55,30,65,50,50,Normal,Pull,Normal,30,45,45,30,35,40,30,40,35,40,-,25,40,20,20,20,35,20,30,50,25,40,20,20,20,35,20,30,20,50,50,50,6100000,3,18200000,3,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1284,CF,Ray Sanders,Tulsa Flying Squirrels,MLB,1998-01-24,27,"6' 0""",200 lbs,R,R,Unkn.,Fair,47,47,N,H,N,N,L,N,Normal,Iron Man,-,-,-,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,50,50,Groundball,Spray,Spray,20,20,20,45,35,45,40,65,70,70,-,20,55,30,30,20,80,60,75,65,20,55,30,30,20,80,60,75,60,65,65,55,2640000,1,2640000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1432,C,Tony Sandoval,San Diego Millers,MLB,1998-03-23,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,64,64,N,N,L,N,L,L,Normal,Normal,-,-,-,55,55,55,45,60,55,55,55,45,60,55,55,55,45,60,55,55,55,45,60,50,50,Line Drive,Normal,Spray,30,60,50,55,30,40,45,35,30,35,-,40,55,30,20,20,25,20,20,70,40,55,30,20,20,25,20,20,50,25,25,35,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
26,LF,Bobby Santana,New York Legends,MLB,1998-11-05,27,"6' 0""",200 lbs,R,R,Pop.,Pop.,61,61,N,N,H,N,H,N,Normal,Normal,-,-,-,55,55,55,80,60,55,55,55,80,60,55,55,55,80,60,55,55,55,80,60,50,50,Line Drive,Pull,Normal,20,20,25,35,35,35,25,60,65,50,-,20,40,20,20,20,65,50,60,50,20,40,20,20,20,65,50,60,30,25,25,50,5800000,1,5800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
856,RF,Gabe Satchell,Brooklyn Jaguars,MLB,1998-05-24,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,45,45,L,L,L,L,L,L,Normal,Normal,-,-,-,55,45,50,60,50,55,45,50,60,50,55,45,50,60,50,55,45,50,60,50,50,50,Normal,Normal,Normal,20,20,25,40,40,45,20,60,70,55,-,20,45,20,25,20,70,50,65,65,20,45,20,25,20,70,50,65,50,40,40,50,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1624,C,Miguel Sazo,Mesa Storm,MLB,1998-05-30,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,50,50,45,60,50,50,50,45,60,50,50,50,45,60,50,50,50,45,50,50,Line Drive,Pull,Normal,40,40,30,45,50,50,25,40,25,50,-,25,55,30,40,25,35,20,30,75,25,55,30,40,25,35,20,30,50,35,35,30,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
