ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,STU,PBABIP,HRR,CON,STU vL,HRR vL,PBABIP vL,CON vL,STU vR,HRR vR,PBABIP vR,CON vR,STU P,HRR P,PBABIP P,CON P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,P,P Pot,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
91,CL,Jose Santamaria,Fort Worth Villains,MLB,1998-03-28,27,"6' 8""",200 lbs,R,R,V.Pop,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,55,30,50,55,55,30,55,55,55,30,55,55,55,30,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
655,SP,Alex Santiago,San Antonio Wild Horses,MLB,1998-10-11,27,"6' 0""",200 lbs,R,R,V.Pop,61,61,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,50,50,55,50,50,50,55,50,50,50,55,50,50,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
604,SP,Danny Santoyo,Milwaukee Sand Gnats,MLB,1998-10-20,27,"6' 1""",200 lbs,R,R,V.Pop,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,60,50,50,65,55,50,55,60,55,50,50,65,55,50,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,13668000,1,13668000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
757,SP,Casey Satterfield,Chicago Broncos,MLB,1998-12-09,27,"6' 5""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,70,50,75,55,65,75,50,55,70,75,50,55,70,75,50,55,50,50,80,80,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,23000000,1,23000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
398,RP,Noah Scarborough,Charlotte Copperheads,MLB,1998-01-29,27,"6' 2""",200 lbs,R,R,Pop.,54,55,L,L,L,L,L,L,Normal,Normal,-,-,-,40,55,50,55,40,50,55,55,40,50,55,55,40,50,55,55,40,40,35,35,30,30,35,35,40,40,-,-,-,-,35,35,-,-,30,30,-,-,-,-,7,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
611,SP,Bruce Segura,Albuquerque Tempest,MLB,1998-07-04,27,"5' 10""",200 lbs,R,R,Fair,37,37,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,25,50,55,25,50,50,55,25,50,50,55,25,50,50,50,50,50,50,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1686,SP,Chris Seiler,Atlanta Musketeers,MLB,1998-04-19,27,"6' 0""",200 lbs,R,R,V.Pop,44,44,L,L,L,L,L,L,Normal,Durable,-,-,-,45,50,45,50,45,45,50,50,50,45,55,50,45,45,50,50,45,45,55,55,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
693,RP,Tom Seymour,Fort Worth Villains,MLB,1998-07-14,27,"5' 10""",200 lbs,R,R,Known,65,65,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,50,50,55,50,50,50,55,50,50,50,55,50,50,45,45,65,65,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
654,RP,Kelvin Shearin,San Francisco Ramblers,MLB,1998-11-30,27,"6' 4""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,55,55,60,50,55,60,60,55,55,55,60,50,55,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,4200000,1,4200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
763,SP,Kyle Shingler,San Francisco Ramblers,MLB,1998-12-20,27,"6' 5""",200 lbs,R,R,V.Pop,42,42,L,L,L,L,L,L,Normal,Iron Man,-,-,-,45,50,35,65,45,35,50,65,50,35,50,65,45,35,50,65,45,45,50,50,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
285,RP,Dan Shirey,Fresno Biscuits,MLB,1998-08-09,27,"6' 2""",200 lbs,R,R,Known,76,76,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,65,50,55,60,50,65,55,65,50,65,55,60,50,65,55,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
661,RP,Dave Silver,Columbus Bears,MLB,1998-02-28,27,"6' 3""",200 lbs,R,R,Known,74,74,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,60,45,55,60,50,45,60,60,55,45,60,60,55,45,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
601,RP,Gerardo Silvera,Albuquerque Tempest,MLB,1998-11-09,27,"5' 11""",200 lbs,R,R,Known,75,75,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,55,55,55,55,45,55,55,55,50,55,55,55,50,55,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
193,RP,Dave Smith,Columbus Bears,MLB,1998-12-03,27,"5' 10""",200 lbs,R,R,Pop.,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,40,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
495,RP,Jared Smith,Fort Worth Villains,MLB,1998-03-10,27,"5' 10""",200 lbs,R,R,Pop.,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,50,35,50,45,50,50,35,45,50,50,35,45,50,50,35,45,45,45,60,60,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,80,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
135,CL,Joel Smith,Indianapolis Quakers,MLB,1998-01-27,27,"5' 9""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,75,65,55,65,70,55,60,65,75,55,65,65,75,55,65,65,50,50,80,80,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1713,RP,Ryan Smith,Las Vegas Orioles,MLB,1998-03-31,27,"6' 0""",200 lbs,R,R,Fair,46,49,L,L,L,L,L,L,Normal,Fragile,-,-,-,20,55,50,50,20,50,55,50,20,50,55,50,20,50,55,50,-,-,30,30,25,25,25,25,30,30,25,25,-,-,30,30,-,-,25,25,-,-,30,30,8,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,750000,1,750000,1,-,0,10,1720,10,0,0,-,-,-,$23.3m,No,,,,,,,,,
50,CL,Scott Snyder,Columbus Bears,MLB,1998-11-07,27,"6' 4""",200 lbs,R,R,Known,62,62,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,45,50,55,50,45,50,55,50,45,50,55,50,45,45,45,65,65,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
44,RP,Rich Sotelo,San Francisco Ramblers,MLB,1998-07-11,27,"6' 0""",200 lbs,R,R,Pop.,62,62,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,45,60,55,45,50,60,60,45,50,60,60,45,50,60,50,50,60,60,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
695,SP,Juan Soto,Houston Aeros,MLB,1998-08-18,27,"6' 0""",200 lbs,R,R,Pop.,73,75,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,60,80,45,60,50,80,45,60,50,80,45,60,50,80,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Finesse,50,65,55,55,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
750,RP,Justin Stalcup,San Diego Millers,MLB,1998-09-27,27,"6' 1""",200 lbs,R,R,Known,68,68,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,65,50,45,65,50,50,45,65,50,50,45,65,50,50,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
808,RP,Vince Still,Colorado Springs War Dogs,MLB,1998-04-16,27,"5' 11""",200 lbs,R,R,Known,73,73,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,55,50,55,50,55,50,55,50,55,50,55,50,55,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
343,RP,Andrea Stinzi,Las Vegas Orioles,MLB,1998-05-21,27,"5' 10""",200 lbs,R,R,Pop.,58,58,L,L,L,L,L,L,Normal,Durable,-,-,-,70,50,45,45,65,45,50,45,70,45,50,45,70,45,50,45,50,50,65,65,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,$25.2m,No,,,,,,,,,
463,RP,Brett Story,Portland Apple Sox,MLB,1998-06-28,27,"6' 3""",200 lbs,R,R,Known,59,59,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,45,50,50,50,50,45,50,50,50,50,50,50,50,45,50,45,50,65,65,60,65,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,30,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1701,RP,Nate Strauss,Brooklyn Jaguars,MLB,1998-10-21,27,"6' 0""",200 lbs,R,R,Known,78,78,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,50,60,45,60,60,50,45,65,60,50,45,65,60,50,45,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,750000,1,750000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
837,RP,Carlos Suarez,San Diego Millers,MLB,1998-04-20,27,"6' 1""",200 lbs,R,R,Pop.,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,55,55,50,50,55,55,50,50,55,55,50,50,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
761,RP,Cole Taft,Brooklyn Jaguars,MLB,1998-12-28,27,"6' 2""",200 lbs,R,R,Pop.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,40,65,30,55,40,30,65,55,40,30,65,55,40,30,65,55,40,40,30,30,30,30,35,35,30,30,30,30,-,-,30,30,-,-,30,30,-,-,-,-,8,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1678,RP,Justin Taylor,New York Legends,MLB,1998-02-11,27,"6' 2""",200 lbs,R,R,Known,54,54,L,L,L,L,L,L,Normal,Durable,-,-,-,50,50,50,40,50,50,50,40,55,50,50,40,50,50,50,40,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
744,SP,Bryan Thomas,Dallas Attack,MLB,1998-08-27,27,"6' 4""",200 lbs,R,R,Known,46,46,L,L,L,L,L,L,Normal,Fragile,-,-,-,55,40,45,50,50,45,35,50,55,45,40,50,55,45,40,50,50,50,60,60,65,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
506,SP,David Thomas,Portland Apple Sox,MLB,1998-02-21,27,"6' 1""",200 lbs,R,R,Known,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,50,35,60,50,50,35,65,50,50,35,60,50,50,35,50,50,70,70,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,30,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
490,SP,Liam Thomas,Jersey City Timberjacks,MLB,1998-06-13,27,"6' 3""",200 lbs,R,R,Known,57,57,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,55,45,50,55,50,45,50,55,55,45,50,55,55,45,50,50,65,65,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
261,CL,Jerry Tobar,Fresno Biscuits,MLB,1998-06-29,27,"6' 0""",200 lbs,R,R,V.Pop,72,72,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,60,55,45,60,50,55,50,60,50,55,45,60,50,55,45,45,60,60,50,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
361,SP,Javy Torres,Tucson Hurons,MLB,1998-12-02,27,"6' 2""",200 lbs,R,R,V.Pop,74,74,L,L,L,L,L,L,Normal,Normal,-,-,-,55,65,55,60,55,55,65,60,55,55,65,60,55,55,65,60,50,50,70,70,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
411,RP,Ricardo Torres,Indianapolis Quakers,MLB,1998-09-20,27,"5' 11""",200 lbs,R,R,Known,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,80,50,40,50,80,40,50,50,80,40,50,50,80,40,50,50,50,55,75,75,80,80,60,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,65,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
658,SP,Rodolfo Trevino,Columbus Bears,MLB,1998-11-11,27,"6' 0""",200 lbs,R,R,V.Pop,62,62,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,65,50,45,65,50,50,45,65,50,50,45,65,50,50,45,45,60,60,50,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
358,RP,Dustin Tuers,Memphis Barbarians,MLB,1998-01-21,27,"6' 0""",200 lbs,R,R,Pop.,78,78,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,55,65,50,55,65,50,50,55,65,55,50,55,65,55,50,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
548,SP,Bob Tweedy,Charlotte Copperheads,MLB,1998-05-15,27,"6' 1""",200 lbs,R,R,Known,74,74,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,70,55,50,70,50,55,50,70,50,55,50,70,50,60,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
796,RP,Rafael Vallejo,Los Angeles Daredevils,MLB,1998-04-10,27,"6' 4""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,65,60,55,65,50,60,60,65,50,60,55,65,50,60,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1696,RP,Heriberto Vargas,Denver Swordfish,MLB,1998-09-15,27,"6' 0""",200 lbs,R,R,V.Pop,71,71,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,50,45,55,65,45,50,55,70,45,50,55,65,45,50,55,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
743,RP,Jose Vasquez,Atlanta Musketeers,MLB,1998-12-01,27,"6' 0""",200 lbs,R,R,Pop.,78,78,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,65,45,55,65,55,45,60,65,55,45,60,65,55,45,50,50,80,80,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,55,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
700,CL,Bob Villa,Denver Swordfish,MLB,1998-05-02,27,"6' 2""",200 lbs,R,R,Known,44,44,L,L,L,L,L,L,Normal,Iron Man,-,-,-,45,55,60,20,45,60,55,20,45,60,55,20,45,60,55,20,45,45,55,55,50,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,11500000,1,11500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
587,SP,Leo Villarreal,Mesa Storm,MLB,1998-03-01,27,"5' 11""",200 lbs,R,R,Known,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,40,50,55,55,40,55,50,55,45,55,55,55,40,55,50,55,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
54,RP,Jordan Wall,Oklahoma City Lynx,MLB,1998-03-04,27,"6' 4""",200 lbs,R,R,Known,72,72,L,L,L,L,L,L,Normal,Fragile,-,-,-,75,50,45,55,70,45,50,55,75,45,50,55,75,45,50,55,50,50,70,70,75,80,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,45,55,55,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
363,SP,Chris Webb,Indianapolis Quakers,MLB,1998-05-30,27,"6' 2""",200 lbs,R,R,Known,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,45,45,50,50,45,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,45,55,55,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
811,SP,Bill Weber,Brooklyn Jaguars,MLB,1998-11-14,27,"6' 0""",200 lbs,R,R,Known,64,64,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,60,45,55,60,50,45,60,60,50,45,60,60,50,45,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
653,RP,Brett Wells,Columbus Bears,MLB,1998-10-01,27,"6' 6""",200 lbs,R,R,Known,75,75,L,L,L,L,L,L,Normal,Normal,-,-,-,60,45,60,45,60,60,45,45,65,60,45,45,65,60,45,45,50,50,80,80,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,25,55,55,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
800,SP,Eric Wendt,San Diego Millers,MLB,1998-03-04,27,"6' 2""",200 lbs,R,R,Fair,56,56,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,70,40,45,70,50,40,50,75,50,40,50,70,50,40,45,45,70,70,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
509,SP,Chris Whipp,Albuquerque Tempest,MLB,1998-12-31,27,"6' 1""",200 lbs,R,R,Known,66,66,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,55,50,55,50,55,50,55,55,55,50,55,50,55,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
291,CL,Mike White,Jersey City Timberjacks,MLB,1998-02-08,27,"6' 1""",200 lbs,R,R,Pop.,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,50,35,50,55,50,50,35,55,55,50,35,55,50,50,35,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
704,RP,John Whitfield,Charlotte Copperheads,MLB,1998-04-18,27,"6' 2""",200 lbs,R,R,Known,60,60,L,L,L,L,L,L,Normal,Fragile,-,-,-,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,45,60,60,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,9648000,1,9648000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
538,RP,Aaron Williams,Jersey City Timberjacks,MLB,1998-12-26,27,"5' 11""",200 lbs,R,R,Pop.,72,72,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,65,45,55,65,50,45,60,65,50,45,60,65,50,45,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
687,SP,Jaden Williams,Colorado Springs War Dogs,MLB,1998-09-01,27,"6' 0""",200 lbs,R,R,Known,51,51,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,45,50,50,45,50,50,50,45,55,50,50,45,55,50,50,50,60,60,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
736,SP,Jalen Williams,Fresno Biscuits,MLB,1998-11-21,27,"5' 11""",200 lbs,R,R,V.Pop,78,78,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,60,65,55,60,55,65,60,55,55,65,55,60,55,65,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,9949500,1,9949500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
558,CL,Michael Winstead,Memphis Barbarians,MLB,1998-05-06,27,"6' 4""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,55,60,55,65,60,55,55,70,60,55,55,65,60,55,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
405,RP,Ignatius Wittig,Boston Slammers,MLB,1998-04-01,27,"6' 0""",200 lbs,R,R,Fair,70,70,L,L,L,L,L,L,Normal,Fragile,-,-,-,60,50,50,55,55,50,50,55,60,50,55,55,60,50,50,55,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
